País,Estado,Sitio Estadíos,Estadio,Años,Pre-Post,Salida,COORDENADAS N,Coordenadas W,Altitud,GRUPO,ESPECIE,Fecha
México,Jalisco,Ranchitos0-0,0-0,0,Pre,1,"19°36'51.12""N","105°1'17.62""W",143,ANFIBIO,Incilius marmoreus,8/3/09
México,Jalisco,Ranchitos0-0,0-0,0,Pre,1,"19°36'51.12""N","105°1'17.62""W",143,ANFIBIO,Pachymedusa dacnicolor,8/3/09
México,Jalisco,Ranchitos0-0,0-0,0,Pre,1,"19°36'51.12""N","105°1'17.62""W",143,ANFIBIO,Smilisca fodiens,8/3/09
México,Jalisco,Ranchitos0-0,0-0,0,Pre,2,"19°36'51.12""N","105°1'17.62""W",143,ANFIBIO,Gastrophryne usta,10/6/09
México,Jalisco,Ranchitos0-0,0-0,0,Pre,2,"19°36'51.12""N","105°1'17.62""W",143,ANFIBIO,Gastrophryne usta,10/6/09
México,Jalisco,Ranchitos0-0,0-0,0,Pre,2,"19°36'51.12""N","105°1'17.62""W",143,ANFIBIO,Incilius marmoreus,10/6/09
México,Jalisco,Ranchitos0-0,0-0,0,Pre,2,"19°36'51.12""N","105°1'17.62""W",143,ANFIBIO,Incilius marmoreus,10/6/09
México,Jalisco,Ranchitos0-0,0-0,0,Pre,2,"19°36'51.12""N","105°1'17.62""W",143,ANFIBIO,Incilius marmoreus,10/6/09
México,Jalisco,Ranchitos0-0,0-0,0,Pre,2,"19°36'51.12""N","105°1'17.62""W",143,ANFIBIO,Incilius marmoreus,10/6/09
México,Jalisco,Ranchitos0-0,0-0,0,Pre,2,"19°36'51.12""N","105°1'17.62""W",143,ANFIBIO,Incilius marmoreus,10/6/09
México,Jalisco,Ranchitos0-0,0-0,0,Pre,2,"19°36'51.12""N","105°1'17.62""W",143,ANFIBIO,Incilius marmoreus,10/6/09
México,Jalisco,Ranchitos0-0,0-0,0,Pre,2,"19°36'51.12""N","105°1'17.62""W",143,ANFIBIO,Incilius marmoreus,10/6/09
México,Jalisco,Ranchitos0-0,0-0,0,Pre,2,"19°36'51.12""N","105°1'17.62""W",143,ANFIBIO,Incilius marmoreus,10/6/09
México,Jalisco,Ranchitos0-0,0-0,0,Pre,2,"19°36'51.12""N","105°1'17.62""W",143,ANFIBIO,Incilius marmoreus,10/6/09
México,Jalisco,Ranchitos0-0,0-0,0,Pre,2,"19°36'51.12""N","105°1'17.62""W",143,ANFIBIO,Incilius marmoreus,10/6/09
México,Jalisco,Ranchitos0-0,0-0,0,Pre,2,"19°36'51.12""N","105°1'17.62""W",143,ANFIBIO,Incilius marmoreus,10/6/09
México,Jalisco,Ranchitos0-0,0-0,0,Pre,2,"19°36'51.12""N","105°1'17.62""W",143,ANFIBIO,Incilius marmoreus,10/6/09
México,Jalisco,Ranchitos0-0,0-0,0,Pre,2,"19°36'51.12""N","105°1'17.62""W",143,ANFIBIO,Incilius marmoreus,10/6/09
México,Jalisco,Ranchitos0-0,0-0,0,Pre,2,"19°36'51.12""N","105°1'17.62""W",143,ANFIBIO,Incilius marmoreus,10/6/09
México,Jalisco,Ranchitos0-0,0-0,0,Pre,2,"19°36'51.12""N","105°1'17.62""W",143,ANFIBIO,Incilius marmoreus,10/6/09
México,Jalisco,Ranchitos0-0,0-0,0,Pre,2,"19°36'51.12""N","105°1'17.62""W",143,ANFIBIO,Incilius marmoreus,10/6/09
México,Jalisco,Ranchitos0-0,0-0,0,Pre,2,"19°36'51.12""N","105°1'17.62""W",143,ANFIBIO,Incilius marmoreus,10/6/09
México,Jalisco,Ranchitos0-0,0-0,0,Pre,2,"19°36'51.12""N","105°1'17.62""W",143,ANFIBIO,Incilius marmoreus,10/6/09
México,Jalisco,Ranchitos0-0,0-0,0,Pre,2,"19°36'51.12""N","105°1'17.62""W",143,ANFIBIO,Incilius marmoreus,10/6/09
México,Jalisco,Ranchitos0-0,0-0,0,Pre,2,"19°36'51.12""N","105°1'17.62""W",143,ANFIBIO,Incilius marmoreus,10/6/09
México,Jalisco,Ranchitos0-0,0-0,0,Pre,2,"19°36'51.12""N","105°1'17.62""W",143,ANFIBIO,Incilius marmoreus,10/6/09
México,Jalisco,Ranchitos0-0,0-0,0,Pre,2,"19°36'51.12""N","105°1'17.62""W",143,ANFIBIO,Incilius marmoreus,10/6/09
México,Jalisco,Ranchitos0-0,0-0,0,Pre,2,"19°36'51.12""N","105°1'17.62""W",143,ANFIBIO,Incilius marmoreus,10/6/09
México,Jalisco,Ranchitos0-0,0-0,0,Pre,2,"19°36'51.12""N","105°1'17.62""W",143,ANFIBIO,Incilius marmoreus,10/6/09
México,Jalisco,Ranchitos0-0,0-0,0,Pre,2,"19°36'51.12""N","105°1'17.62""W",143,ANFIBIO,Incilius marmoreus,10/6/09
México,Jalisco,Ranchitos0-0,0-0,0,Pre,2,"19°36'51.12""N","105°1'17.62""W",143,ANFIBIO,Incilius marmoreus,10/6/09
México,Jalisco,Ranchitos0-0,0-0,0,Pre,2,"19°36'51.12""N","105°1'17.62""W",143,ANFIBIO,Incilius marmoreus,10/6/09
México,Jalisco,Ranchitos0-0,0-0,0,Pre,2,"19°36'51.12""N","105°1'17.62""W",143,ANFIBIO,Incilius marmoreus,10/6/09
México,Jalisco,Ranchitos0-0,0-0,0,Pre,2,"19°36'51.12""N","105°1'17.62""W",143,ANFIBIO,Incilius marmoreus,10/6/09
México,Jalisco,Ranchitos0-0,0-0,0,Pre,2,"19°36'51.12""N","105°1'17.62""W",143,ANFIBIO,Incilius marmoreus,10/6/09
México,Jalisco,Ranchitos0-0,0-0,0,Pre,2,"19°36'51.12""N","105°1'17.62""W",143,ANFIBIO,Incilius marmoreus,10/6/09
México,Jalisco,Ranchitos0-0,0-0,0,Pre,2,"19°36'51.12""N","105°1'17.62""W",143,ANFIBIO,Incilius marmoreus,10/6/09
México,Jalisco,Ranchitos0-0,0-0,0,Pre,2,"19°36'51.12""N","105°1'17.62""W",143,ANFIBIO,Incilius marmoreus,10/6/09
México,Jalisco,Ranchitos0-0,0-0,0,Pre,2,"19°36'51.12""N","105°1'17.62""W",143,ANFIBIO,Incilius marmoreus,10/6/09
México,Jalisco,Ranchitos0-0,0-0,0,Pre,2,"19°36'51.12""N","105°1'17.62""W",143,ANFIBIO,Incilius marmoreus,10/6/09
México,Jalisco,Ranchitos0-0,0-0,0,Pre,2,"19°36'51.12""N","105°1'17.62""W",143,ANFIBIO,Incilius marmoreus,10/6/09
México,Jalisco,Ranchitos0-0,0-0,0,Pre,2,"19°36'51.12""N","105°1'17.62""W",143,ANFIBIO,Smilisca fodiens,10/6/09
México,Jalisco,Ranchitos0-0,0-0,0,Pre,4,"19°36'51.12""N","105°1'17.62""W",143,ANFIBIO,Bufo mazatlanensis,7/24/10
México,Jalisco,Ranchitos0-0,0-0,0,Pre,4,"19°36'51.12""N","105°1'17.62""W",143,ANFIBIO,Hypopachus variolosus,7/24/10
México,Jalisco,Ranchitos0-0,0-0,0,Pre,4,"19°36'51.12""N","105°1'17.62""W",143,ANFIBIO,Hypopachus variolosus,7/24/10
México,Jalisco,Ranchitos0-0,0-0,0,Pre,4,"19°36'51.12""N","105°1'17.62""W",143,ANFIBIO,Pachymedusa dacnicolor,7/24/10
México,Jalisco,Ranchitos0-0,0-0,0,Pre,4,"19°36'51.12""N","105°1'17.62""W",143,ANFIBIO,Smilisca fodiens,7/24/10
México,Jalisco,Ranchitos0-0,0-0,0,Pre,5,"19°36'51.12""N","105°1'17.62""W",143,ANFIBIO,Hypopachus variolosus,10/8/10
México,Jalisco,Ranchitos0-0,0-0,0,Pre,5,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Hypopachus variolosus,10/8/10
México,Jalisco,Ranchitos0-0,0-0,0,Pre,5,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Hypopachus variolosus,10/8/10
México,Jalisco,Ranchitos0-0,0-0,0,Pre,5,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Hypopachus variolosus,10/8/10
México,Jalisco,Ranchitos0-0,0-0,0,Pre,5,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Hypopachus variolosus,10/8/10
México,Jalisco,Ranchitos0-0,0-0,0,Pre,5,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Hypopachus variolosus,10/8/10
México,Jalisco,Ranchitos0-0,0-0,0,Pre,5,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Hypopachus variolosus,10/8/10
México,Jalisco,Ranchitos0-0,0-0,0,Pre,5,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Hypopachus variolosus,10/8/10
México,Jalisco,Ranchitos0-0,0-0,0,Pre,5,"19°36'51.12""N","105°1'17.62""W",143,ANFIBIO,Incilius marmoreus,10/8/10
México,Jalisco,Ranchitos0-0,0-0,0,Pre,5,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Pachymedusa dacnicolor,10/8/10
México,Jalisco,Ranchitos0-0,0-0,0,Pre,5,"19°36'51.12""N","105°1'17.62""W",143,ANFIBIO,Smilisca baudini,10/8/10
México,Jalisco,Ranchitos0-0,0-0,0,Pre,5,"19°36'51.12""N","105°1'17.62""W",143,ANFIBIO,Smilisca baudini,10/8/10
México,Jalisco,Ranchitos0-0,0-0,0,Pre,5,"19°36'51.12""N","105°1'17.62""W",143,ANFIBIO,Smilisca baudini,10/8/10
México,Jalisco,Ranchitos0-0,0-0,0,Pre,5,"19°36'51.12""N","105°1'17.62""W",143,ANFIBIO,Smilisca baudini,10/8/10
México,Jalisco,Ranchitos0-0,0-0,0,Pre,5,"19°36'51.12""N","105°1'17.62""W",143,ANFIBIO,Smilisca baudini,10/8/10
México,Jalisco,Ranchitos0-0,0-0,0,Pre,5,"19°36'51.12""N","105°1'17.62""W",143,ANFIBIO,Smilisca baudini,10/8/10
México,Jalisco,Ranchitos0-0,0-0,0,Pre,5,"19°36'51.12""N","105°1'17.62""W",143,ANFIBIO,Smilisca baudini,10/8/10
México,Jalisco,Ranchitos0-0,0-0,0,Pre,5,"19°36'51.12""N","105°1'17.62""W",143,ANFIBIO,Smilisca baudini,10/8/10
México,Jalisco,Ranchitos0-0,0-0,0,Pre,5,"19°36'51.12""N","105°1'17.62""W",143,ANFIBIO,Smilisca baudini,10/8/10
México,Jalisco,Ranchitos0-0,0-0,0,Pre,5,"19°36'51.12""N","105°1'17.62""W",143,ANFIBIO,Smilisca baudini,10/8/10
México,Jalisco,Ranchitos0-0,0-0,0,Pre,5,"19°36'51.12""N","105°1'17.62""W",143,ANFIBIO,Smilisca baudini,10/8/10
México,Jalisco,Ranchitos0-0,0-0,0,Pre,5,"19°36'51.12""N","105°1'17.62""W",143,ANFIBIO,Smilisca baudini,10/8/10
México,Jalisco,Ranchitos0-0,0-0,0,Pre,5,"19°36'51.12""N","105°1'17.62""W",143,ANFIBIO,Smilisca baudini,10/8/10
México,Jalisco,Ranchitos0-0,0-0,0,Pre,5,"19°36'51.12""N","105°1'17.62""W",143,ANFIBIO,Smilisca baudini,10/8/10
México,Jalisco,Ranchitos0-0,0-0,0,Pre,5,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Smilisca baudini,10/8/10
México,Jalisco,Ranchitos0-0,0-0,0,Pre,5,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Smilisca baudini,10/8/10
México,Jalisco,Ranchitos0-0,0-0,0,Pre,5,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Smilisca baudini,10/8/10
México,Jalisco,Ranchitos0-0,0-0,0,Pre,5,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Smilisca baudini,10/8/10
México,Jalisco,Ranchitos0-0,0-0,0,Pre,5,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Smilisca baudini,10/8/10
México,Jalisco,Ranchitos0-0,0-0,0,Pre,5,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Smilisca baudini,10/8/10
México,Jalisco,Ranchitos0-0,0-0,0,Pre,5,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Smilisca baudini,10/8/10
México,Jalisco,Ranchitos0-0,0-0,0,Pre,5,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Smilisca baudini,10/8/10
México,Jalisco,Ranchitos0-0,0-0,0,Pre,5,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Smilisca baudini,10/8/10
México,Jalisco,Ranchitos0-0,0-0,0,Pre,5,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Smilisca fodiens,10/8/10
México,Jalisco,Ranchitos0-0,0-0,0,Pre,5,"19°36'51.12""N","105°1'17.62""W",145,ANFIBIO,Smilisca fodiens,10/8/10
México,Jalisco,Ranchitos0-0,0-0,0,Pre,5,"19°36'51.12""N","105°1'17.62""W",146,ANFIBIO,Smilisca fodiens,10/8/10
México,Jalisco,Ranchitos0-0,0-0,0,Pre,5,"19°36'51.12""N","105°1'17.62""W",147,ANFIBIO,Smilisca fodiens,10/8/10
México,Jalisco,Ranchitos0-0,0-0,0,Pre,5,"19°36'51.12""N","105°1'17.62""W",148,ANFIBIO,Smilisca fodiens,10/8/10
México,Jalisco,Ranchitos0-0,0-0,0,Pre,5,"19°36'51.12""N","105°1'17.62""W",149,ANFIBIO,Smilisca fodiens,10/8/10
México,Jalisco,Ranchitos0-0,0-0,0,Pre,5,"19°36'51.12""N","105°1'17.62""W",150,ANFIBIO,Smilisca fodiens,10/8/10
México,Jalisco,Ranchitos0-0,0-0,0,Pre,5,"19°36'51.12""N","105°1'17.62""W",151,ANFIBIO,Smilisca fodiens,10/8/10
México,Jalisco,Ranchitos0-0,0-0,0,Pre,5,"19°36'51.12""N","105°1'17.62""W",152,ANFIBIO,Smilisca fodiens,10/8/10
México,Jalisco,Ranchitos0-0,0-0,0,Pre,5,"19°36'51.12""N","105°1'17.62""W",153,ANFIBIO,Smilisca fodiens,10/8/10
México,Jalisco,Ranchitos0-0,0-0,0,Pre,5,"19°36'51.12""N","105°1'17.62""W",154,ANFIBIO,Smilisca fodiens,10/8/10
México,Jalisco,Ranchitos0-0,0-0,0,Pre,5,"19°36'51.12""N","105°1'17.62""W",155,ANFIBIO,Smilisca fodiens,10/8/10
México,Jalisco,Ranchitos0-0,0-0,0,Pre,5,"19°36'51.12""N","105°1'17.62""W",156,ANFIBIO,Smilisca fodiens,10/8/10
México,Jalisco,Ranchitos0-0,0-0,0,Pre,5,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Smilisca fodiens,10/8/10
México,Jalisco,Ranchitos0-0,0-0,0,Pre,5,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Smilisca fodiens,10/8/10
México,Jalisco,Ranchitos0-0,0-0,0,Pre,5,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Smilisca fodiens,10/8/10
México,Jalisco,Ranchitos0-0,0-0,0,Pre,5,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Smilisca fodiens,10/8/10
México,Jalisco,Ranchitos0-0,0-0,0,Pre,5,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Smilisca fodiens,10/8/10
México,Jalisco,Ranchitos0-0,0-0,0,Pre,5,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Smilisca fodiens,10/8/10
México,Jalisco,Ranchitos0-0,0-0,0,Pre,5,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Smilisca fodiens,10/8/10
México,Jalisco,Ranchitos0-0,0-0,0,Pre,5,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Smilisca fodiens,10/8/10
México,Jalisco,Ranchitos0-0,0-0,0,Pre,5,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Smilisca fodiens,10/8/10
México,Jalisco,Ranchitos0-0,0-0,0,Pre,5,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Smilisca fodiens,10/8/10
México,Jalisco,Ranchitos0-0,0-0,0,Pre,5,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Smilisca fodiens,10/8/10
México,Jalisco,Ranchitos0-0,0-0,0,Pre,5,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Smilisca fodiens,10/8/10
México,Jalisco,Ranchitos0-0,0-0,0,Pre,5,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Smilisca fodiens,10/8/10
México,Jalisco,Ranchitos0-0,0-0,0,Pre,5,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Smilisca fodiens,10/8/10
México,Jalisco,Ranchitos0-0,0-0,0,Pre,5,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Smilisca fodiens,10/8/10
México,Jalisco,Ranchitos0-0,0-0,0,Pre,6,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Incilius marmoreus,2/9/11
México,Jalisco,Ranchitos0-0,0-0,0,Pre,6,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Gastrophryne usta,2/9/11
México,Jalisco,Ranchitos0-0,0-0,0,Pre,6,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Hypopachus variolosus,2/9/11
México,Jalisco,Ranchitos0-0,0-0,0,Pre,6,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Bufo mazatlanensis,2/9/11
México,Jalisco,Ranchitos0-0,0-0,0,Pre,7,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Incilius marmoreus,7/16/11
México,Jalisco,Ranchitos0-0,0-0,0,Pre,7,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Incilius marmoreus,7/16/11
México,Jalisco,Ranchitos0-0,0-0,0,Pre,7,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Incilius marmoreus,7/16/11
México,Jalisco,Ranchitos0-0,0-0,0,Pre,7,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Leptodactylus melanonotus,7/16/11
México,Jalisco,Ranchitos0-0,0-0,0,Pre,7,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Leptodactylus melanonotus,7/16/11
México,Jalisco,Ranchitos0-0,0-0,0,Pre,7,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Leptodactylus melanonotus,7/16/11
México,Jalisco,Ranchitos0-0,0-0,0,Pre,7,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Leptodactylus melanonotus,7/16/11
México,Jalisco,Ranchitos0-0,0-0,0,Pre,7,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Leptodactylus melanonotus,7/16/11
México,Jalisco,Ranchitos0-0,0-0,0,Pre,7,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Hypopachus variolosus,7/16/11
México,Jalisco,Ranchitos0-0,0-0,0,Pre,7,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Hypopachus variolosus,7/16/11
México,Jalisco,Ranchitos0-0,0-0,0,Pre,7,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Leptodactylus melanonotus,7/16/11
México,Jalisco,Ranchitos0-0,0-0,0,Pre,7,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Leptodactylus melanonotus,7/16/11
México,Jalisco,Ranchitos0-0,0-0,0,Pre,7,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Hypopachus variolosus,7/16/11
México,Jalisco,Ranchitos0-0,0-0,0,Pre,7,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Hypopachus variolosus,7/16/11
México,Jalisco,Ranchitos0-0,0-0,0,Pre,7,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Hypopachus variolosus,7/16/11
México,Jalisco,Ranchitos0-0,0-0,0,Pre,7,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Hypopachus variolosus,7/16/11
México,Jalisco,Ranchitos0-0,0-0,0,Pre,7,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Hypopachus variolosus,7/16/11
México,Jalisco,Ranchitos0-0,0-0,0,Pre,7,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Hypopachus variolosus,7/16/11
México,Jalisco,Ranchitos0-0,0-0,0,Pre,7,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Leptodactylus melanonotus,7/16/11
México,Jalisco,Ranchitos0-0,0-0,0,Pre,7,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Leptodactylus melanonotus,7/16/11
México,Jalisco,Ranchitos0-0,0-0,0,Post,8,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Leptodactylus melanonotus,4/6/12
México,Jalisco,Ranchitos0-0,0-0,0,Post,8,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Leptodactylus melanonotus,4/6/12
México,Jalisco,Ranchitos0-0,0-0,0,Post,8,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Leptodactylus melanonotus,4/6/12
México,Jalisco,Ranchitos0-0,0-0,0,Post,8,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Leptodactylus melanonotus,4/6/12
México,Jalisco,Ranchitos0-0,0-0,0,Post,8,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Leptodactylus melanonotus,4/6/12
México,Jalisco,Ranchitos0-0,0-0,0,Post,8,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Leptodactylus melanonotus,4/6/12
México,Jalisco,Ranchitos0-0,0-0,0,Post,8,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Lithobates forreri,4/6/12
México,Jalisco,Ranchitos0-0,0-0,0,Post,8,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Leptodactylus melanonotus,4/6/12
México,Jalisco,Ranchitos0-0,0-0,0,Post,8,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Leptodactylus melanonotus,4/6/12
México,Jalisco,Ranchitos0-0,0-0,0,Post,8,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Leptodactylus melanonotus,4/6/12
México,Jalisco,Ranchitos0-0,0-0,0,Post,8,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Leptodactylus melanonotus,4/6/12
México,Jalisco,Ranchitos0-0,0-0,0,Post,8,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Leptodactylus melanonotus,4/6/12
México,Jalisco,Ranchitos0-0,0-0,0,Post,8,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Leptodactylus melanonotus,4/6/12
México,Jalisco,Ranchitos0-0,0-0,0,Post,8,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Leptodactylus melanonotus,4/6/12
México,Jalisco,Ranchitos0-0,0-0,0,Post,8,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Leptodactylus melanonotus,4/6/12
México,Jalisco,Ranchitos0-0,0-0,0,Post,8,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Leptodactylus melanonotus,4/6/12
México,Jalisco,Ranchitos0-0,0-0,0,Post,8,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Leptodactylus melanonotus,4/6/12
México,Jalisco,Ranchitos0-0,0-0,0,Post,8,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Leptodactylus melanonotus,4/6/12
México,Jalisco,Ranchitos0-0,0-0,0,Post,8,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Leptodactylus melanonotus,4/6/12
México,Jalisco,Ranchitos0-0,0-0,0,Post,8,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Leptodactylus melanonotus,4/6/12
México,Jalisco,Ranchitos0-0,0-0,0,Post,8,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Leptodactylus melanonotus,4/6/12
México,Jalisco,Ranchitos0-0,0-0,0,Post,8,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Leptodactylus melanonotus,4/6/12
México,Jalisco,Ranchitos0-0,0-0,0,Post,8,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Incilius marmoreus,4/6/12
México,Jalisco,Ranchitos0-0,0-0,0,Post,8,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Incilius marmoreus,4/6/12
México,Jalisco,Ranchitos0-0,0-0,0,Post,8,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Incilius marmoreus,4/6/12
México,Jalisco,Ranchitos0-0,0-0,0,Post,9,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Gastrophryne usta,8/15/12
México,Jalisco,Ranchitos0-0,0-0,0,Post,9,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Hypopachus variolosus,8/15/12
México,Jalisco,Ranchitos0-0,0-0,0,Post,9,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Leptodactylus melanonotus,8/15/12
México,Jalisco,Ranchitos0-0,0-0,0,Post,9,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Incilius marmoreus,8/15/12
México,Jalisco,Ranchitos0-0,0-0,0,Post,9,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Incilius marmoreus,8/15/12
México,Jalisco,Ranchitos0-0,0-0,0,Post,9,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Leptodactylus melanonotus,8/15/12
México,Jalisco,Ranchitos0-0,0-0,0,Post,9,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Leptodactylus melanonotus,8/15/12
México,Jalisco,Ranchitos0-0,0-0,0,Post,9,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Leptodactylus melanonotus,8/15/12
México,Jalisco,Ranchitos0-0,0-0,0,Post,9,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Leptodactylus melanonotus,8/15/12
México,Jalisco,Ranchitos0-0,0-0,0,Post,9,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Leptodactylus melanonotus,8/15/12
México,Jalisco,Ranchitos0-0,0-0,0,Post,9,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Leptodactylus melanonotus,8/15/12
México,Jalisco,Ranchitos0-0,0-0,0,Post,9,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Leptodactylus melanonotus,8/15/12
México,Jalisco,Ranchitos0-0,0-0,0,Post,9,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Leptodactylus melanonotus,8/15/12
México,Jalisco,Ranchitos0-0,0-0,0,Post,9,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Leptodactylus melanonotus,8/15/12
México,Jalisco,Ranchitos0-0,0-0,0,Post,9,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Leptodactylus melanonotus,8/15/12
México,Jalisco,Ranchitos0-0,0-0,0,Post,9,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Leptodactylus melanonotus,8/15/12
México,Jalisco,Ranchitos0-0,0-0,0,Post,9,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Leptodactylus melanonotus,8/15/12
México,Jalisco,Ranchitos0-0,0-0,0,Post,9,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Leptodactylus melanonotus,8/15/12
México,Jalisco,Ranchitos0-0,0-0,0,Post,9,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Leptodactylus melanonotus,8/15/12
México,Jalisco,Ranchitos0-0,0-0,0,Post,9,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Smilisca baudini,8/15/12
México,Jalisco,Ranchitos0-0,0-0,0,Post,9,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Smilisca baudini,8/15/12
México,Jalisco,Ranchitos0-0,0-0,0,Post,9,"19°36'51.12""N","105°1'17.62""W",144,ANFIBIO,Smilisca baudini,8/15/12
